7.275 0.0252957
7.305 0.0255308
7.335 0.0257672
7.365 0.0260048
7.395 0.0262437
7.425 0.0264838
7.455 0.0267252
7.485 0.0269677
7.515 0.0272115
7.545 0.0274566
7.575 0.0277028
7.605 0.0279502
7.635 0.0281989
7.665 0.0284487
7.695 0.0286997
7.725 0.0289518
7.755 0.0292052
7.785 0.0294596
7.815 0.0297153
7.845 0.0299721
7.875 0.03023
7.905 0.030489
7.935 0.0307491
7.965 0.0310104
7.995 0.0312727
8.025 0.0315361
8.055 0.0318006
8.085 0.0320662
8.115 0.0323328
8.145 0.0326004
8.175 0.0328691
8.205 0.0331388
8.235 0.0334095
8.265 0.0336812
8.295 0.033954
8.325 0.0342276
8.355 0.0345023
8.385 0.0347779
8.415 0.0350544
8.445 0.0353319
8.475 0.0356102
8.505 0.0358895
8.535 0.0361697
8.565 0.0364507
8.595 0.0367326
8.625 0.0370154
8.655 0.037299
8.685 0.0375834
8.715 0.0378685
8.745 0.0381546
8.775 0.0384413
8.805 0.0387288
8.835 0.0390172
8.865 0.0393062
8.895 0.0395959
8.925 0.0398863
8.955 0.0401774
8.985 0.0404692
9.015 0.0407616
9.045 0.0410547
9.075 0.0413484
9.105 0.0416427
9.135 0.0419375
9.165 0.042233
9.195 0.042529
9.225 0.0428255
9.255 0.0431225
9.285 0.04342
9.315 0.0437181
9.345 0.0440165
9.375 0.0443155
9.405 0.0446148
9.435 0.0449145
9.465 0.0452146
9.495 0.0455152
9.525 0.045816
9.555 0.0461172
9.585 0.0464187
9.615 0.0467204
9.645 0.0470225
9.675 0.0473248
9.705 0.0476273
9.735 0.04793
9.765 0.0482329
9.795 0.0485359
9.825 0.0488392
9.855 0.0491425
9.885 0.049446
9.915 0.0497496
9.945 0.0500532
9.975 0.0503568
10.005 0.0506604
10.035 0.0509641
10.065 0.0512677
10.095 0.0515713
10.125 0.0518748
10.155 0.0521783
10.185 0.0524815
10.215 0.0527847
10.245 0.0530877
10.275 0.0533905
10.305 0.0536931
10.335 0.0539956
10.365 0.0542977
10.395 0.0545995
10.425 0.0549011
10.455 0.0552024
10.485 0.0555032
10.515 0.0558038
10.545 0.0561039
10.575 0.0564036
10.605 0.0567029
10.635 0.0570017
10.665 0.0573
10.695 0.0575979
10.725 0.0578951
10.755 0.0581918
10.785 0.058488
10.815 0.0587835
10.845 0.0590784
10.875 0.0593727
10.905 0.0596662
10.935 0.059959
10.965 0.0602511
10.995 0.0605425
11.025 0.0608331
11.055 0.0611228
11.085 0.0614118
11.115 0.0616998
11.145 0.061987
11.175 0.0622734
11.205 0.0625587
11.235 0.0628431
11.265 0.0631265
11.295 0.063409
11.325 0.0636904
11.355 0.0639707
11.385 0.06425
11.415 0.0645282
11.445 0.0648051
11.475 0.0650811
11.505 0.0653557
11.535 0.0656293
11.565 0.0659015
11.595 0.0661725
11.625 0.0664423
11.655 0.0667107
11.685 0.0669778
11.715 0.0672435
11.745 0.0675079
11.775 0.0677709
11.805 0.0680325
11.835 0.0682926
11.865 0.0685512
11.895 0.0688084
11.925 0.069064
11.955 0.0693181
11.985 0.0695705
12.015 0.0698214
12.045 0.0700707
12.075 0.0703184
12.105 0.0705644
12.135 0.0708087
12.165 0.0710513
12.195 0.0712921
12.225 0.0715311
12.255 0.0717685
12.285 0.072004
12.315 0.0722376
12.345 0.0724695
12.375 0.0726993
12.405 0.0729275
12.435 0.0731536
12.465 0.0733778
12.495 0.0736
12.525 0.0738202
12.555 0.0740385
12.585 0.0742547
12.615 0.0744688
12.645 0.074681
12.675 0.074891
12.705 0.0750988
12.735 0.0753046
12.765 0.0755082
12.795 0.0757097
12.825 0.0759089
12.855 0.0761059
12.885 0.0763006
12.915 0.0764932
12.945 0.0766834
12.975 0.0768714
13.005 0.077057
13.035 0.0772403
13.065 0.0774212
13.095 0.0775999
13.125 0.0777761
13.155 0.0779499
13.185 0.0781212
13.215 0.0782901
13.245 0.0784566
13.275 0.0786205
13.305 0.078782
13.335 0.078941
13.365 0.0790975
13.395 0.0792514
13.425 0.0794028
13.455 0.0795515
13.485 0.0796978
13.515 0.0798413
13.545 0.0799823
13.575 0.0801206
13.605 0.0802563
13.635 0.0803893
13.665 0.0805197
13.695 0.0806473
13.725 0.0807722
13.755 0.0808945
13.785 0.081014
13.815 0.0811307
13.845 0.0812447
13.875 0.0813559
13.905 0.0814643
13.935 0.08157
13.965 0.0816728
13.995 0.0817728
14.025 0.0818701
14.055 0.0819644
14.085 0.082056
14.115 0.0821447
14.145 0.0822304
14.175 0.0823133
14.205 0.0823934
14.235 0.0824706
14.265 0.0825448
14.295 0.0826162
14.325 0.0826846
14.355 0.0827501
14.385 0.0828127
14.415 0.0828723
14.445 0.082929
14.475 0.0829828
14.505 0.0830337
14.535 0.0830814
14.565 0.0831263
14.595 0.0831682
14.625 0.0832072
14.655 0.0832431
14.685 0.083276
14.715 0.0833061
14.745 0.083333
14.775 0.0833571
14.805 0.0833781
14.835 0.0833961
14.865 0.0834111
14.895 0.0834231
14.925 0.0834321
14.955 0.0834382
14.985 0.0834412
15.015 0.0834412
15.045 0.0834381
15.075 0.0834321
15.105 0.0834231
15.135 0.0834111
15.165 0.0833961
15.195 0.0833781
15.225 0.0833571
15.255 0.0833331
15.285 0.0833061
15.315 0.0832761
15.345 0.0832431
15.375 0.0832071
15.405 0.0831683
15.435 0.0831263
15.465 0.0830815
15.495 0.0830336
15.525 0.0829828
15.555 0.0829291
15.585 0.0828723
15.615 0.0828127
15.645 0.0827501
15.675 0.0826846
15.705 0.0826162
15.735 0.0825448
15.765 0.0824705
15.795 0.0823934
15.825 0.0823133
15.855 0.0822304
15.885 0.0821446
15.915 0.0820559
15.945 0.0819644
15.975 0.0818701
16.005 0.0817728
16.035 0.0816728
16.065 0.08157
16.095 0.0814643
16.125 0.0813559
16.155 0.0812446
16.185 0.0811307
16.215 0.081014
16.245 0.0808945
16.275 0.0807723
16.305 0.0806473
16.335 0.0805197
16.365 0.0803893
16.395 0.0802563
16.425 0.0801207
16.455 0.0799823
16.485 0.0798413
16.515 0.0796978
16.545 0.0795515
16.575 0.0794028
16.605 0.0792514
16.635 0.0790975
16.665 0.0789411
16.695 0.0787821
16.725 0.0786205
16.755 0.0784566
16.785 0.0782901
16.815 0.0781212
16.845 0.0779498
16.875 0.077776
16.905 0.0775999
16.935 0.0774213
16.965 0.0772403
16.995 0.077057
17.025 0.0768714
17.055 0.0766834
17.085 0.0764931
17.115 0.0763007
17.145 0.0761059
17.175 0.0759088
17.205 0.0757097
17.235 0.0755082
17.265 0.0753046
17.295 0.0750989
17.325 0.074891
17.355 0.074681
17.385 0.0744688
17.415 0.0742547
17.445 0.0740385
17.475 0.0738203
17.505 0.0736
17.535 0.0733778
17.565 0.0731536
17.595 0.0729275
17.625 0.0726994
17.655 0.0724695
17.685 0.0722377
17.715 0.072004
17.745 0.0717685
17.775 0.0715312
17.805 0.071292
17.835 0.0710513
17.865 0.0708086
17.895 0.0705644
17.925 0.0703184
17.955 0.0700707
17.985 0.0698215
18.015 0.0695705
18.045 0.0693181
18.075 0.069064
18.105 0.0688083
18.135 0.0685512
18.165 0.0682926
18.195 0.0680325
18.225 0.0677709
18.255 0.067508
18.285 0.0672436
18.315 0.0669778
18.345 0.0667107
18.375 0.0664423
18.405 0.0661726
18.435 0.0659015
18.465 0.0656293
18.495 0.0653557
18.525 0.065081
18.555 0.0648051
18.585 0.0645281
18.615 0.06425
18.645 0.0639707
18.675 0.0636904
18.705 0.063409
18.735 0.0631266
18.765 0.0628431
18.795 0.0625587
18.825 0.0622734
18.855 0.061987
18.885 0.0616999
18.915 0.0614118
18.945 0.0611228
18.975 0.0608331
19.005 0.0605425
19.035 0.0602511
19.065 0.059959
19.095 0.0596662
19.125 0.0593726
19.155 0.0590784
19.185 0.0587835
19.215 0.058488
19.245 0.0581918
19.275 0.0578952
19.305 0.0575979
19.335 0.0573001
19.365 0.0570017
19.395 0.0567029
19.425 0.0564036
19.455 0.0561039
19.485 0.0558038
19.515 0.0555033
19.545 0.0552024
19.575 0.0549011
19.605 0.0545996
19.635 0.0542977
19.665 0.0539956
19.695 0.0536931
19.725 0.0533905
19.755 0.0530877
19.785 0.0527847
19.815 0.0524816
19.845 0.0521783
19.875 0.0518748
19.905 0.0515713
19.935 0.0512677
19.965 0.0509641
19.995 0.0506604
20.025 0.0503568
20.055 0.0500531
20.085 0.0497496
20.115 0.049446
20.145 0.0491426
20.175 0.0488392
20.205 0.048536
20.235 0.0482329
20.265 0.04793
20.295 0.0476273
20.325 0.0473248
20.355 0.0470225
20.385 0.0467204
20.415 0.0464187
20.445 0.0461172
20.475 0.045816
20.505 0.0455152
20.535 0.0452147
20.565 0.0449146
20.595 0.0446148
20.625 0.0443155
20.655 0.0440165
20.685 0.0437181
20.715 0.0434201
20.745 0.0431225
20.775 0.0428255
20.805 0.042529
20.835 0.042233
20.865 0.0419375
20.895 0.0416427
20.925 0.0413484
20.955 0.0410547
20.985 0.0407616
21.015 0.0404692
21.045 0.0401774
21.075 0.0398863
21.105 0.0395959
21.135 0.0393062
21.165 0.0390172
21.195 0.0387289
21.225 0.0384414
21.255 0.0381546
21.285 0.0378686
21.315 0.0375834
21.345 0.037299
21.375 0.0370154
21.405 0.0367326
21.435 0.0364507
21.465 0.0361697
21.495 0.0358895
21.525 0.0356103
21.555 0.0353319
21.585 0.0350544
21.615 0.0347779
21.645 0.0345023
21.675 0.0342276
21.705 0.0339539
21.735 0.0336813
21.765 0.0334096
21.795 0.0331388
21.825 0.0328691
21.855 0.0326005
21.885 0.0323328
21.915 0.0320662
21.945 0.0318006
21.975 0.0315361
22.005 0.0312727
22.035 0.0310104
22.065 0.0307491
22.095 0.030489
22.125 0.03023
22.155 0.0299721
22.185 0.0297153
22.215 0.0294596
22.245 0.0292052
22.275 0.0289518
22.305 0.0286997
22.335 0.0284487
22.365 0.0281989
22.395 0.0279502
22.425 0.0277028
22.455 0.0274566
22.485 0.0272116
22.515 0.0269677
22.545 0.0267252
22.575 0.0264838
22.605 0.0262437
22.635 0.0260048
22.665 0.0257672
22.695 0.0255308
22.725 0.0252957
22.755 0.0250618
22.785 0.0248292
22.815 0.0245979
22.845 0.0243679
22.875 0.0241391
22.905 0.0239116
22.935 0.0236855
22.965 0.0234606
22.995 0.023237
23.025 0.0230147
23.055 0.0227937
23.085 0.0225741
23.115 0.0223557
23.145 0.0221387
23.175 0.0219229
23.205 0.0217085
23.235 0.0214955
23.265 0.0212837
23.295 0.0210733
23.325 0.0208642
23.355 0.0206564
23.385 0.02045
23.415 0.0202449
23.445 0.0200411
23.475 0.0198387
23.505 0.0196376
23.535 0.0194378
23.565 0.0192394
23.595 0.0190423
23.625 0.0188466
23.655 0.0186522
23.685 0.0184592
23.715 0.0182675
23.745 0.0180771
23.775 0.0178881
23.805 0.0177004
23.835 0.017514
23.865 0.017329
23.895 0.0171453
23.925 0.016963
23.955 0.016782
23.985 0.0166023
24.015 0.016424
24.045 0.016247
24.075 0.0160713
24.105 0.0158969
24.135 0.0157239
24.165 0.0155522
24.195 0.0153818
24.225 0.0152127
24.255 0.015045
24.285 0.0148786
24.315 0.0147135
24.345 0.0145496
24.375 0.0143871
24.405 0.0142259
24.435 0.014066
24.465 0.0139074
24.495 0.0137501
24.525 0.0135941
24.555 0.0134393
24.585 0.0132859
24.615 0.0131337
24.645 0.0129828
24.675 0.0128332
24.705 0.0126848
24.735 0.0125377
24.765 0.0123919
24.795 0.0122473
24.825 0.012104
24.855 0.0119619
24.885 0.011821
24.915 0.0116814
24.945 0.0115431
24.975 0.0114059
25.005 0.01127
25.035 0.0111353
25.065 0.0110018
25.095 0.0108696
25.125 0.0107385
25.155 0.0106086
25.185 0.0104799
25.215 0.0103524
25.245 0.0102261
25.275 0.010101
25.305 0.00997703
25.335 0.00985424
25.365 0.0097326
25.395 0.00961213
25.425 0.0094928
25.455 0.00937462
25.485 0.00925757
25.515 0.00914165
25.545 0.00902687
25.575 0.0089132
25.605 0.00880064
25.635 0.0086892
25.665 0.00857887
25.695 0.00846962
25.725 0.00836147
25.755 0.0082544
25.785 0.00814839
25.815 0.00804348
25.845 0.00793962
25.875 0.00783682
25.905 0.00773508
25.935 0.00763438
25.965 0.00753471
25.995 0.0074361
26.025 0.00733849
26.055 0.00724192
26.085 0.00714635
26.115 0.00705179
26.145 0.00695824
26.175 0.00686567
26.205 0.00677409
26.235 0.00668351
26.265 0.00659388
26.295 0.00650522
26.325 0.00641753
26.355 0.00633079
26.385 0.006245
26.415 0.00616016
26.445 0.00607624
26.475 0.00599325
26.505 0.00591118
26.535 0.00583002
26.565 0.00574979
26.595 0.00567044
26.625 0.00559198
26.655 0.00551442
26.685 0.00543773
26.715 0.00536192
26.745 0.00528697
26.775 0.00521289
26.805 0.00513965
26.835 0.00506727
26.865 0.00499572
26.895 0.00492501
26.925 0.00485512
26.955 0.00478605
26.985 0.0047178
27.015 0.00465035
27.045 0.0045837
27.075 0.00451784
27.105 0.00445277
27.135 0.00438847
27.165 0.00432495
27.195 0.0042622
27.225 0.00420021
27.255 0.00413896
27.285 0.00407847
27.315 0.00401872
27.345 0.00395969
27.375 0.00390139
27.405 0.00384382
27.435 0.00378695
27.465 0.0037308
27.495 0.00367534
27.525 0.00362058
27.555 0.0035665
27.585 0.00351311
27.615 0.00346039
27.645 0.00340834
27.675 0.00335695
27.705 0.00330622
27.735 0.00325614
27.765 0.0032067
27.795 0.0031579
27.825 0.00310973
27.855 0.00306218
27.885 0.00301525
27.915 0.00296893
27.945 0.00292322
27.975 0.00287811
28.005 0.00283359
28.035 0.00278966
28.065 0.00274632
28.095 0.00270355
28.125 0.00266135
28.155 0.00261972
28.185 0.00257864
28.215 0.00253811
28.245 0.00249814
28.275 0.0024587
28.305 0.0024198
28.335 0.00238143
28.365 0.00234358
28.395 0.00230626
28.425 0.00226944
28.455 0.00223313
28.485 0.00219733
28.515 0.00216202
28.545 0.0021272
28.575 0.00209287
28.605 0.00205901
28.635 0.00202563
28.665 0.00199272
28.695 0.00196028
28.725 0.00192829
28.755 0.00189676
28.785 0.00186567
28.815 0.00183503
28.845 0.00180483
28.875 0.00177506
28.905 0.00174572
28.935 0.0017168
28.965 0.0016883
28.995 0.00166021
29.025 0.00163253
29.055 0.00160526
29.085 0.00157838
29.115 0.0015519
29.145 0.00152581
29.175 0.0015001
29.205 0.00147478
29.235 0.00144982
29.265 0.00142524
29.295 0.00140103
29.325 0.00137717
29.355 0.00135368
29.385 0.00133054
29.415 0.00130774
29.445 0.00128529
29.475 0.00126318
29.505 0.00124141
29.535 0.00121996
29.565 0.00119885
29.595 0.00117806
29.625 0.00115758
29.655 0.00113742
29.685 0.00111757
29.715 0.00109803
29.745 0.0010788
29.775 0.00105986
29.805 0.00104121
29.835 0.00102286
29.865 0.00100479
29.895 0.000987011
29.925 0.000969508
29.955 0.000952282
